"trial_type","trial_index","time_elapsed","internal_node_id","participant_id","rt","stimulus","response","data_type","consented","demo_name","demo_gender","demo_age","robot_avatar","condition_index","robot_index","robot_style","trial_number","global_trial_number","stim_file","correct_answer","guess_1","guess_1_correct","guess_1_confidence","guess_2","guess_2_correct","guess_2_confidence","guess_1_rt","guess_2_rt","chatroom_rt","guess_2_confidence_rt","godspeed_1","godspeed_2","godspeed_3","godspeed_4","godspeed_5","godspeed_6","godspeed_7","godspeed_8","godspeed_9","trust","mai_1","mai_2","mai_3","mai_4","mai_5","mai_6","mai_7","mai_8","mai_9","mai_10","mai_11","mai_12","mai_13","mai_14","mai_15","mai_16","mai_17","mai_18","mai_19","mai_20","mai_21","mai_22","mai_23","mai_24","mai_25","mai_26","mai_27","mai_28","mai_29","mai_30","mai_31","mai_32","mai_33","mai_34","mai_35","mai_36","mai_37","mai_38","mai_39","mai_40","mai_41","mai_42","mai_43","mai_44","mai_45","mai_46","mai_47","mai_48","mai_49","mai_50","mai_51","mai_52"
"html-button-response","10","95064","0.0-10.0","P1779363471621_O9RUF9","2624","
      <div style=""max-width:680px;margin:0 auto;padding:30px 20px;line-height:1.9;font-size:15px;"">
        <p style=""color:#c0392b;"">本實驗共有四輪，每輪有十五張圖。不同輪次之間，會由不同的機器人提供作答想法。</p>
        <p>每一輪於十五張圖片回答完成後，會請您評估一些關於本輪機器人的看法。</p>
        <p>若以上資訊有問題，可來信詢問實驗者，若無其他疑問，請按確認開始正式實驗。</p>
      </div>","0","instruction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","11","96732","0.0-11.0","P1779363471621_O9RUF9","1667","
      <div class=""page-wrap"">
        <h2>第 1 / 4 段</h2>
        <p style=""font-size:18px;color:#555;"">休息一下，準備好後請按「下一頁」繼續</p>
      </div>","0","rest","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","12","102652","0.0-12.0","P1779363471621_O9RUF9","5919","
      <div class=""page-wrap"">
        <p style=""font-size:18px;"">接下來您將與以下機器人進行對話</p>
        <img src=""stimulus/level3.png""
             class=""robot-intro-img"" alt=""機器人頭像"">
        <p style=""font-size:14px;color:#888;margin-top:14px;"">請等待五秒後，點按下一頁</p>
      </div>","0","robot_intro","","","","","level3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","13","135797","0.0-13.0","P1779363471621_O9RUF9","33143","
      <div style=""text-align:center;padding-bottom:60px;"">
        <img src=""final_stimfile/czeck_prague_castle.jpg"" class=""stim-trial"" alt=""刺激圖片"">
        <p style=""margin-top:14px;"">請猜測您認為這張照片最可能拍攝的地點</p>
      </div>
    <div class=""progress-wrap"">
      <div class=""progress-label"">第 1 段&emsp;1 / 10</div>
      <div class=""progress-track"">
        <div class=""progress-fill"" style=""width:10%""></div>
      </div>
    </div>","0","page1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","14","137258","0.0-14.0","P1779363471621_O9RUF9","1458","
        <div style=""text-align:center;padding-bottom:60px;"">
          <img src=""final_stimfile/czeck_prague_castle.jpg"" class=""stim-trial"" alt=""刺激圖片"">
          <p style=""margin-top:14px;"">您剛才選擇的答案是 <strong>捷克</strong>，請問您對此選項的信心如何？</p>
          <p style=""color:#888;font-size:13px;"">（1 分 = 非常沒信心；5 分 = 非常有信心）</p>
        </div>
    <div class=""progress-wrap"">
      <div class=""progress-label"">第 1 段&emsp;1 / 10</div>
      <div class=""progress-track"">
        <div class=""progress-fill"" style=""width:10%""></div>
      </div>
    </div>","2","page2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","15","158983","0.0-15.0","P1779363471621_O9RUF9","21723","
      <div style=""display:flex;height:calc(100vh - 130px);min-height:400px;"">

        <!-- ── Left 50 %: stimulus image ── -->
        <div style=""flex:0 0 50%;display:flex;align-items:center;justify-content:center;padding:28px 16px 28px 28px;"">
          <img src=""final_stimfile/czeck_prague_castle.jpg""
               style=""max-width:100%;max-height:100%;object-fit:contain;border-radius:6px;""
               alt=""刺激圖片"">
        </div>

        <!-- ── Right 50 %: top (avatar) + bottom (chat) ── -->
        <div style=""flex:1;display:flex;flex-direction:column;padding:16px 28px 16px 16px;min-width:0;"">

          <!-- Top 40 %: robot avatar, centred -->
          <div style=""flex:0 0 40%;display:flex;flex-direction:column;align-items:center;justify-content:center;gap:10px;"">
            <img src=""stimulus/level3.png""
                 style=""width:120px;height:120px;object-fit:contain;border-radius:50%;""
                 alt="""">
            <span style=""font-size:14px;color:#555;"">機器人 A</span>
          </div>

          <!-- Bottom 60 %: chat messages -->
          <div style=""flex:1;overflow-y:auto;padding-top:6px;"">
            <div class=""chat-messages"" id=""chat-msg-area""></div>
          </div>

        </div>
      </div>
    <div class=""progress-wrap"">
      <div class=""progress-label"">第 1 段&emsp;1 / 10</div>
      <div class=""progress-track"">
        <div class=""progress-fill"" style=""width:10%""></div>
      </div>
    </div>","0","page3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","16","161786","0.0-16.0","P1779363471621_O9RUF9","2801","
        <div style=""text-align:center;padding-bottom:60px;"">
          <img src=""final_stimfile/czeck_prague_castle.jpg"" class=""stim-trial"" alt=""刺激圖片"">
          <p style=""margin-top:14px;"">
            您上次選擇的是 <strong>捷克</strong>，
            機器人認為這裡是 <strong>捷克</strong>，<br>
            請再次猜測您認為這張照片最可能拍攝的地點
          </p>
        </div>
    <div class=""progress-wrap"">
      <div class=""progress-label"">第 1 段&emsp;1 / 10</div>
      <div class=""progress-track"">
        <div class=""progress-fill"" style=""width:10%""></div>
      </div>
    </div>","0","page4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","17","168987","0.0-17.0","P1779363471621_O9RUF9","7198","
        <div style=""text-align:center;padding-bottom:60px;"">
          <img src=""final_stimfile/czeck_prague_castle.jpg"" class=""stim-trial"" alt=""刺激圖片"">
          <p style=""margin-top:14px;"">您剛才選擇的答案是 <strong>捷克</strong>，請問您對此選項的信心如何？</p>
          <p style=""color:#888;font-size:13px;"">（1 分 = 非常沒信心；5 分 = 非常有信心）</p>
        </div>
    <div class=""progress-wrap"">
      <div class=""progress-label"">第 1 段&emsp;1 / 10</div>
      <div class=""progress-track"">
        <div class=""progress-fill"" style=""width:10%""></div>
      </div>
    </div>","4","trial","","","","","level3","2","0","2","1","1","czeck_prague_castle","捷克","捷克","true","3","捷克","true","5","33143","2801","21723","7198","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","18","185706","0.0-18.0","P1779363471621_O9RUF9","16717","
      <div style=""text-align:center;padding-bottom:60px;"">
        <img src=""final_stimfile/italy_01_san_benigno_canavese-torre_dellabbazia_della_fruttuaria.jpg"" class=""stim-trial"" alt=""刺激圖片"">
        <p style=""margin-top:14px;"">請猜測您認為這張照片最可能拍攝的地點</p>
      </div>
    <div class=""progress-wrap"">
      <div class=""progress-label"">第 1 段&emsp;2 / 10</div>
      <div class=""progress-track"">
        <div class=""progress-fill"" style=""width:20%""></div>
      </div>
    </div>","3","page1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","19","188538","0.0-19.0","P1779363471621_O9RUF9","2827","
        <div style=""text-align:center;padding-bottom:60px;"">
          <img src=""final_stimfile/italy_01_san_benigno_canavese-torre_dellabbazia_della_fruttuaria.jpg"" class=""stim-trial"" alt=""刺激圖片"">
          <p style=""margin-top:14px;"">您剛才選擇的答案是 <strong>摩洛哥</strong>，請問您對此選項的信心如何？</p>
          <p style=""color:#888;font-size:13px;"">（1 分 = 非常沒信心；5 分 = 非常有信心）</p>
        </div>
    <div class=""progress-wrap"">
      <div class=""progress-label"">第 1 段&emsp;2 / 10</div>
      <div class=""progress-track"">
        <div class=""progress-fill"" style=""width:20%""></div>
      </div>
    </div>","2","page2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","20","201459","0.0-20.0","P1779363471621_O9RUF9","12920","
      <div style=""display:flex;height:calc(100vh - 130px);min-height:400px;"">

        <!-- ── Left 50 %: stimulus image ── -->
        <div style=""flex:0 0 50%;display:flex;align-items:center;justify-content:center;padding:28px 16px 28px 28px;"">
          <img src=""final_stimfile/italy_01_san_benigno_canavese-torre_dellabbazia_della_fruttuaria.jpg""
               style=""max-width:100%;max-height:100%;object-fit:contain;border-radius:6px;""
               alt=""刺激圖片"">
        </div>

        <!-- ── Right 50 %: top (avatar) + bottom (chat) ── -->
        <div style=""flex:1;display:flex;flex-direction:column;padding:16px 28px 16px 16px;min-width:0;"">

          <!-- Top 40 %: robot avatar, centred -->
          <div style=""flex:0 0 40%;display:flex;flex-direction:column;align-items:center;justify-content:center;gap:10px;"">
            <img src=""stimulus/level3.png""
                 style=""width:120px;height:120px;object-fit:contain;border-radius:50%;""
                 alt="""">
            <span style=""font-size:14px;color:#555;"">機器人 A</span>
          </div>

          <!-- Bottom 60 %: chat messages -->
          <div style=""flex:1;overflow-y:auto;padding-top:6px;"">
            <div class=""chat-messages"" id=""chat-msg-area""></div>
          </div>

        </div>
      </div>
    <div class=""progress-wrap"">
      <div class=""progress-label"">第 1 段&emsp;2 / 10</div>
      <div class=""progress-track"">
        <div class=""progress-fill"" style=""width:20%""></div>
      </div>
    </div>","0","page3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","21","206928","0.0-21.0","P1779363471621_O9RUF9","5466","
        <div style=""text-align:center;padding-bottom:60px;"">
          <img src=""final_stimfile/italy_01_san_benigno_canavese-torre_dellabbazia_della_fruttuaria.jpg"" class=""stim-trial"" alt=""刺激圖片"">
          <p style=""margin-top:14px;"">
            您上次選擇的是 <strong>摩洛哥</strong>，
            機器人認為這裡是 <strong>義大利</strong>，<br>
            請再次猜測您認為這張照片最可能拍攝的地點
          </p>
        </div>
    <div class=""progress-wrap"">
      <div class=""progress-label"">第 1 段&emsp;2 / 10</div>
      <div class=""progress-track"">
        <div class=""progress-fill"" style=""width:20%""></div>
      </div>
    </div>","0","page4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","22","213823","0.0-22.0","P1779363471621_O9RUF9","6892","
        <div style=""text-align:center;padding-bottom:60px;"">
          <img src=""final_stimfile/italy_01_san_benigno_canavese-torre_dellabbazia_della_fruttuaria.jpg"" class=""stim-trial"" alt=""刺激圖片"">
          <p style=""margin-top:14px;"">您剛才選擇的答案是 <strong>義大利</strong>，請問您對此選項的信心如何？</p>
          <p style=""color:#888;font-size:13px;"">（1 分 = 非常沒信心；5 分 = 非常有信心）</p>
        </div>
    <div class=""progress-wrap"">
      <div class=""progress-label"">第 1 段&emsp;2 / 10</div>
      <div class=""progress-track"">
        <div class=""progress-fill"" style=""width:20%""></div>
      </div>
    </div>","3","trial","","","","","level3","2","0","2","2","2","italy_01_san_benigno_canavese-torre_dellabbazia_della_fruttuaria","義大利","摩洛哥","false","3","義大利","true","4","16717","5466","12920","6892","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","23","232298","0.0-23.0","P1779363471621_O9RUF9","18472","
      <div style=""text-align:center;padding-bottom:60px;"">
        <img src=""final_stimfile/canada_051501_mcgill_college_05.jpg"" class=""stim-trial"" alt=""刺激圖片"">
        <p style=""margin-top:14px;"">請猜測您認為這張照片最可能拍攝的地點</p>
      </div>
    <div class=""progress-wrap"">
      <div class=""progress-label"">第 1 段&emsp;3 / 10</div>
      <div class=""progress-track"">
        <div class=""progress-fill"" style=""width:30%""></div>
      </div>
    </div>","2","page1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","24","233569","0.0-24.0","P1779363471621_O9RUF9","1270","
        <div style=""text-align:center;padding-bottom:60px;"">
          <img src=""final_stimfile/canada_051501_mcgill_college_05.jpg"" class=""stim-trial"" alt=""刺激圖片"">
          <p style=""margin-top:14px;"">您剛才選擇的答案是 <strong>澳洲</strong>，請問您對此選項的信心如何？</p>
          <p style=""color:#888;font-size:13px;"">（1 分 = 非常沒信心；5 分 = 非常有信心）</p>
        </div>
    <div class=""progress-wrap"">
      <div class=""progress-label"">第 1 段&emsp;3 / 10</div>
      <div class=""progress-track"">
        <div class=""progress-fill"" style=""width:30%""></div>
      </div>
    </div>","4","page2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","25","245300","0.0-25.0","P1779363471621_O9RUF9","11729","
      <div style=""display:flex;height:calc(100vh - 130px);min-height:400px;"">

        <!-- ── Left 50 %: stimulus image ── -->
        <div style=""flex:0 0 50%;display:flex;align-items:center;justify-content:center;padding:28px 16px 28px 28px;"">
          <img src=""final_stimfile/canada_051501_mcgill_college_05.jpg""
               style=""max-width:100%;max-height:100%;object-fit:contain;border-radius:6px;""
               alt=""刺激圖片"">
        </div>

        <!-- ── Right 50 %: top (avatar) + bottom (chat) ── -->
        <div style=""flex:1;display:flex;flex-direction:column;padding:16px 28px 16px 16px;min-width:0;"">

          <!-- Top 40 %: robot avatar, centred -->
          <div style=""flex:0 0 40%;display:flex;flex-direction:column;align-items:center;justify-content:center;gap:10px;"">
            <img src=""stimulus/level3.png""
                 style=""width:120px;height:120px;object-fit:contain;border-radius:50%;""
                 alt="""">
            <span style=""font-size:14px;color:#555;"">機器人 A</span>
          </div>

          <!-- Bottom 60 %: chat messages -->
          <div style=""flex:1;overflow-y:auto;padding-top:6px;"">
            <div class=""chat-messages"" id=""chat-msg-area""></div>
          </div>

        </div>
      </div>
    <div class=""progress-wrap"">
      <div class=""progress-label"">第 1 段&emsp;3 / 10</div>
      <div class=""progress-track"">
        <div class=""progress-fill"" style=""width:30%""></div>
      </div>
    </div>","0","page3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","26","249884","0.0-26.0","P1779363471621_O9RUF9","4582","
        <div style=""text-align:center;padding-bottom:60px;"">
          <img src=""final_stimfile/canada_051501_mcgill_college_05.jpg"" class=""stim-trial"" alt=""刺激圖片"">
          <p style=""margin-top:14px;"">
            您上次選擇的是 <strong>澳洲</strong>，
            機器人認為這裡是 <strong>加拿大</strong>，<br>
            請再次猜測您認為這張照片最可能拍攝的地點
          </p>
        </div>
    <div class=""progress-wrap"">
      <div class=""progress-label"">第 1 段&emsp;3 / 10</div>
      <div class=""progress-track"">
        <div class=""progress-fill"" style=""width:30%""></div>
      </div>
    </div>","2","page4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","27","253106","0.0-27.0","P1779363471621_O9RUF9","3218","
        <div style=""text-align:center;padding-bottom:60px;"">
          <img src=""final_stimfile/canada_051501_mcgill_college_05.jpg"" class=""stim-trial"" alt=""刺激圖片"">
          <p style=""margin-top:14px;"">您剛才選擇的答案是 <strong>澳洲</strong>，請問您對此選項的信心如何？</p>
          <p style=""color:#888;font-size:13px;"">（1 分 = 非常沒信心；5 分 = 非常有信心）</p>
        </div>
    <div class=""progress-wrap"">
      <div class=""progress-label"">第 1 段&emsp;3 / 10</div>
      <div class=""progress-track"">
        <div class=""progress-fill"" style=""width:30%""></div>
      </div>
    </div>","3","trial","","","","","level3","2","0","2","3","3","canada_051501_mcgill_college_05","加拿大","澳洲","false","5","澳洲","false","4","18472","4582","11729","3218","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","28","277454","0.0-28.0","P1779363471621_O9RUF9","24345","
      <div style=""text-align:center;padding-bottom:60px;"">
        <img src=""final_stimfile/japan_02_fukuyama_museum_of_art_-_panoramio.jpg"" class=""stim-trial"" alt=""刺激圖片"">
        <p style=""margin-top:14px;"">請猜測您認為這張照片最可能拍攝的地點</p>
      </div>
    <div class=""progress-wrap"">
      <div class=""progress-label"">第 1 段&emsp;4 / 10</div>
      <div class=""progress-track"">
        <div class=""progress-fill"" style=""width:40%""></div>
      </div>
    </div>","0","page1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
